width	height	arkid
250.0	186.0	m339a4607c-02e7-4acd-8e21-b5839af4b7dd
250.0	144.0	m3ab16b7df-d3f4-464f-9979-727c5c844f4c
248.0	250.0	m300397c24-4eb0-49b9-b0a5-4fb102475c16
182.0	250.0	m33fe5f280-d2a9-4f5f-8e5e-cdcc74fc0b3e
209.0	250.0	m37cd309e1-0072-4abb-aada-0c8b885b7add
250.0	136.0	m3def40cea-ea9c-4df5-89a6-5855fd20b58c
250.0	245.0	m3b9aff3dd-e272-4ca8-8121-b98a78497985
250.0	213.0	m3d013de9b-ebc2-4430-b11b-02db44b9b6f3
250.0	196.0	m37799b667-1eba-4858-b7dd-116dc84f8578
250.0	123.0	m3599849d9-1ae2-4d5b-9543-7095ffc4017a
250.0	239.0	m3faf43a02-eeef-49bd-aee1-c42a5e3de39f
176.0	250.0	m393d23373-95bd-4a61-9a41-7de89723ee88
238.0	250.0	m38a30f335-b576-4c71-af81-63ee9a9b9059
195.0	250.0	m36ba1eab3-6fbb-4ed6-bffb-312b57033393
250.0	238.0	m381dc8117-6d2f-4f7e-8b7b-e5009ce4fd83
249.0	160.0	m39f2292d2-7b1e-47f1-bc08-bc6d7a754324
218.0	250.0	m3be2a0ccc-e16f-41ce-b7ae-f677639a9889
250.0	205.0	m364e69afd-443f-42be-80f4-38cc6791aaf8
217.0	250.0	m319137995-0ff2-41c3-b5ab-246a876373d7
155.0	250.0	m34a396f16-5782-4b0a-b91c-63a3aac9a1e4
165.0	250.0	m3fd00149b-ffff-4fb9-be57-8d2a75ac80bb
250.0	204.0	m3290dafe5-8965-4c1f-8945-c4aba6315892
158.0	250.0	m32bc293bd-daee-44c0-8d9d-f15eab199bb1
250.0	224.0	m36d07d96e-6568-4e56-8107-6daafd24781f
250.0	237.0	m3ebf9f146-805a-40c7-be3a-667b94097a68
191.0	250.0	m363bfcf7e-9c47-4dd6-bfe3-2797c46b2a8e
190.0	250.0	m3ee01bac9-1cf3-48a1-8a1c-d25bae0986a6
250.0	148.0	m34da26c04-fdbc-4be1-98c3-a455db223d5a
190.0	250.0	m313e87d4f-a9e9-4d18-a204-08755e965203
250.0	195.0	m3b4083aa7-a1de-487b-a6fe-434a5bdd327d
250.0	190.0	m343fdd2a3-9db0-49c9-a00d-84cf1f334925
138.0	250.0	m3ae5270dc-8d60-443d-b000-9914ca379bcb
243.0	250.0	m351ff7d26-96ae-49a0-b35a-5a007609c85b
146.0	249.0	m3a0fea9b3-56f0-4555-9999-b187b94ed59b
250.0	202.0	m342ff145d-48ab-4720-ac4c-97941347335c
245.0	250.0	m3ceb81847-ec07-4afe-b014-4900b907cb44
211.0	250.0	m3cf8ba63d-e180-42f5-98bc-0015fd40fc4c
250.0	156.0	m35ca86b54-4e0b-4680-8a3b-764627e1fe22
244.0	250.0	m3a18cee56-cd0a-4365-ab21-88ae219b752f
205.0	250.0	m3c95f8363-8880-4296-b644-7b85588dd2ed
179.0	250.0	m34cfec3d3-ee5b-4102-9bd3-55b0feafaa49
250.0	176.0	m37567d4e7-2696-4a70-b4f0-a11f7ade0b95
241.0	250.0	m3b907020c-daeb-4e24-8b8c-e5d62dd245b3
213.0	250.0	m3b050c033-f1ad-4563-89a7-0f7d6bdc7648
163.0	250.0	m39bf6477b-07ea-4c8f-afc4-175b7054e370
250.0	213.0	m3a08b5a0e-9b56-42e5-82e3-3bd666c63557
164.0	250.0	m321aa092f-492f-47e2-a239-6f2e50aa1b0f
168.0	250.0	m3fd06ef36-235b-47dd-bf0d-0a6d1fa5d186
160.0	250.0	m34f0177ed-8c14-4cc8-9e32-0816d56380e0
164.0	250.0	m36ee8bdc2-9602-4145-8c22-e7d2e6e8a482
250.0	217.0	m3be57bfa4-1059-4140-8319-dea35be41985
199.0	250.0	m302d688b0-bbaa-41e0-a1d3-8b7daaf31b73
184.0	250.0	m31d187699-c21d-4b57-9213-73501b267a74
179.0	250.0	m36ac5a28f-97e1-42dd-a2f3-94c38a2e5b84
250.0	230.0	m3b0903173-851c-47be-be11-28442d19e4f6
248.0	250.0	m3c095a38f-2b24-46d7-aa3f-6c74ac55a901
220.0	250.0	m3edf6f8dc-af15-4826-8728-0e344f2aecb7
250.0	218.0	m34d1ae02b-31b4-4f07-9ca8-fbf7a7f0c338
183.0	249.0	m3070330fd-6128-4c8c-9174-cd6863e0ee02
249.0	211.0	m39450ebe1-027a-4eb7-a8b5-3981ad4f512f
250.0	171.0	m3e9f6e76c-2398-4482-a26f-646e6ec41a63
250.0	236.0	m3a8805944-fdaf-4343-be03-273da55a0115
242.0	250.0	m3f513ead9-984f-4e84-b11c-e614e16322ef
250.0	202.0	m38d936016-497b-485b-9407-24a68562c43e
250.0	166.0	m3f84260fb-30bf-453b-aac7-d7bd90615a05
250.0	166.0	m30572480b-8e25-471b-9043-1dd5330285d9
250.0	166.0	m3668b1216-932f-4cb4-afd6-2582a7987d9f
250.0	166.0	m3bbd59949-ced1-4be3-9e06-07ef383d5915
250.0	166.0	m3ae60ef23-9f43-408e-b376-ab545f13335b
250.0	166.0	m39fa4f080-6b8f-4916-b318-c0e0a81ef95e
166.0	250.0	m32cdf61a0-b89b-4b4d-b3c1-2e3979236724
250.0	243.0	m380e6ab87-ad88-4a0c-9d0b-157b852e1842
133.0	250.0	m3f666a169-a04d-483b-9093-a7000bef2ce0
250.0	166.0	m30902c480-5aba-4e63-9829-73ceeb0e9647
250.0	170.0	m369465e77-88d8-4e97-aadf-e2fa8cca6ffb
250.0	190.0	m35f6422d9-603e-4f74-ac70-aedf670d5da1
250.0	166.0	m31e0989d3-2c52-4f71-9763-f88286eaf8eb
250.0	242.0	m339a28b5f-8cc8-4ce5-8e08-e29c40a13478
249.0	166.0	m32b23cb88-ec16-496d-822d-c6aee0bf14fc
244.0	250.0	m3f566cc8c-b728-4103-b9dc-5c4743661152
166.0	250.0	m379fdbb45-f08b-424c-be65-537c4f1dd001
166.0	250.0	m3fc822308-63b5-4024-bc8c-7d8654019dd1
250.0	160.0	m3b71cef52-e0b4-45cd-b994-711542144007
166.0	250.0	m31d878ee3-1ed5-4104-a775-5468578c6af6
166.0	250.0	m35b819821-91b0-404b-9fb3-85c74fe03bbd
250.0	241.0	m32d0cad56-1ae5-482d-92b2-53302f736856
250.0	166.0	m37a94d6c5-e37a-4fa7-9767-ef18d6a4532e
250.0	166.0	m3de3eb803-53b5-4984-8e56-a014964fdc2f
250.0	166.0	m327f4bc67-6ea3-47fc-b666-7a659ef41942
250.0	234.0	m3b4c824dc-d2d0-4e09-bc3f-4f676ecd9c6b
250.0	166.0	m3000842f4-818a-4a93-973c-35aa1d2718fc
250.0	166.0	m3616e7a62-73dc-4be2-b776-c2b432bf6df9
166.0	250.0	m39be86be2-e2c3-4c43-8705-76edfdfaac78
149.0	250.0	m335e1fc37-ec1d-4595-92ba-9a41d366fe3c
244.0	250.0	m309fb9782-1c49-4db9-b0fc-122e799478a4
166.0	250.0	m317d92104-f68e-4b00-b6e1-1df56feb6a40
166.0	250.0	m3fecdf85e-5b08-474a-9280-5b4804d158a0
166.0	249.0	m390653cd7-65ab-48ac-9727-933b22155c20
241.0	250.0	m33e797ee8-f4dd-4daf-b36c-72215836501a
166.0	250.0	m3f21e137a-c5e7-4bff-ac25-b27136bdffc2
250.0	166.0	m3ac55eeaa-6ab2-4dee-9109-a23bee1e2181
250.0	166.0	m38f580cc6-dd2b-40c2-8b44-0ea65e6d1385
250.0	166.0	m3d7f9711f-ea68-4a27-9131-339a8b4a83e5
166.0	250.0	m309031029-0b62-4c81-b2cd-dab850d6731e
166.0	250.0	m36b102039-60da-4660-ad36-f6db9eca2ae9
250.0	166.0	m3f67edb55-d9ad-4c2c-abd3-f5815b6fcbeb
250.0	166.0	m31329d738-d47d-4ca2-8202-ab8249634fd8
250.0	166.0	m3c92351d0-d8e0-49dc-9d76-19e3a29edeaf
250.0	166.0	m354480fcd-4539-44e0-a19f-edf8db30a9dc
250.0	166.0	m3cad1cdf0-807a-455d-99d0-d82029c18ff4
250.0	166.0	m310614da6-da85-4ce7-a824-823b6e221023
250.0	166.0	m35150e087-9bc0-4397-b97f-23a1d724c313
250.0	166.0	m3dd3745cc-da53-418c-8666-e2854b75e498
166.0	250.0	m36c7b1b7e-f8b2-456e-b9e5-e5d8b163cc86
250.0	166.0	m390486910-c795-459c-919b-5145a3fd1184
250.0	166.0	m3db0ba8ec-25a7-4535-951a-79371159e71d
250.0	166.0	m3743579c8-96d2-47db-a872-9c3fb8eab0c3
250.0	166.0	m37f01ec72-9706-4247-9a82-cd73333f854c
250.0	166.0	m3f9f1f4e3-b11e-4b81-849e-2ce15b21a1c7
250.0	166.0	m3d9d75e6e-4693-48a2-83d8-bd2cdf5f49fe
250.0	166.0	m32ed6adab-ab08-4d59-9470-0eb67b62a82e
250.0	166.0	m38bd5492e-d959-416e-ae08-0b99aba6847a
250.0	166.0	m36e929ddc-df74-4c4f-bb48-e6972e80895d
242.0	250.0	m3511529bb-c770-4be1-9e74-4a12fe595c73
235.0	250.0	m3616cf14c-12b5-4a31-8155-8d1bde3a294b
166.0	250.0	m3d34cf493-840c-412b-bce6-68580a9dc6f1
250.0	166.0	m37d0fec10-b491-40b0-b2aa-c20e6c421bf9
249.0	166.0	m35929b370-a695-447d-9407-81670a397fa0
250.0	167.0	m30e68b881-d19d-43d2-8f18-8d97e3def2c4
167.0	250.0	m3e76bd542-25b0-44c0-a231-d705a9d8bb34
250.0	167.0	m3404e028c-17f1-44d9-92c2-d9bdba77f0b1
250.0	167.0	m38de5cb33-b2d6-4e55-8831-3055315c4cb9
250.0	167.0	m3e58dd7f3-151d-49a8-af54-57d8c177e1f9
250.0	167.0	m33f6887ec-5732-411f-9844-72f3f8b343f2
250.0	167.0	m34a40cc9c-5021-41df-8c75-1d233be35ac2
250.0	167.0	m3e3c7cc8e-62d8-4c02-979d-f7f43cd6ec3a
250.0	167.0	m33f7c897f-d1f6-48b2-a52d-1e7615cf0296
250.0	167.0	m3362dd498-55d5-42a3-850f-46c1ea9b4d69
250.0	167.0	m3c56b502b-ef10-4391-89be-24d69feacdae
250.0	167.0	m3db5ae2c2-4a89-426b-9ce2-04d2cfbdd04b
249.0	166.0	m3f35cdb51-7e7e-4de6-bc8f-4aa3622c9c30
234.0	250.0	m31f84611d-0a3b-4c64-b861-f3505d75880d
249.0	166.0	m38990ace5-5e60-427f-9a8c-06b478055714
249.0	166.0	m3fa4ce7a8-1130-4247-9968-0ddfe3a6dab0
166.0	249.0	m38539cd50-aed7-40fa-82ff-028a35cdf0e0
249.0	166.0	m3e506fc7e-1d83-4a5b-8966-96bc5ee76c34
250.0	166.0	m3122f177f-7e8e-4358-ba14-6b6a016eccbb
250.0	166.0	m32fc2b665-a81a-41b5-882f-fc324dcee5d1
249.0	166.0	m3eb46783c-b9ff-44f7-b337-52045255a0f9
249.0	166.0	m3b51e4f9d-ea3e-40df-8bf4-ce72df0a8652
250.0	225.0	m3572f9e16-9e0e-41ce-a6cb-4441e481f41d
249.0	166.0	m32925d281-b74d-4988-af82-2839527bc483
249.0	166.0	m33e8e2718-4db3-427a-b96f-d358d7cdf898
249.0	166.0	m39700b2df-6dc4-46c3-a5aa-aff82fd486ea
250.0	166.0	m32f596c15-2353-4a06-af88-4d1e2ae969bc
250.0	166.0	m35cca5711-b734-4e97-9290-185ce192beda
249.0	166.0	m3943eba4e-5bb4-4da5-8974-7f6a3c73f93b
250.0	166.0	m321201cb8-e3a5-4ade-918a-a8e3816f8c48
249.0	166.0	m306ccef40-9eae-45fc-b2a2-dcc0871277d8
249.0	166.0	m3dfbec114-1bd5-4b60-bc22-5bf3c7a735f0
249.0	166.0	m3d5dad238-fcbb-4641-9c62-700d15468c50
249.0	166.0	m3efb33756-6661-41ba-a485-624026c8e619
249.0	200.0	m329823f8b-efbd-49c3-a647-20a1e0f16f73
250.0	166.0	m32bd4b5c4-7f47-4d90-999d-ab96ea56c5c1
166.0	250.0	m371015951-59a1-4e46-90a7-52521b8b8655
249.0	166.0	m3913b1f92-a700-4d7c-bc07-47c8f675e74f
250.0	166.0	m3db57e56e-fabe-4d3f-b9bf-b4a6cebcbca2
166.0	250.0	m3aae8f702-5899-4dd9-b3a4-b34a3059c0f2
250.0	166.0	m37ecf5fb1-de7d-40c3-b2c4-a3b5773b2d19
126.0	250.0	m3d4c9785d-451c-4692-b907-5d569c4bac36
250.0	166.0	m3cd24f609-2e87-4ddf-940d-a82c720e05b0
250.0	166.0	m300f314fe-fca7-4cd2-a48c-8826bea9eca8
250.0	166.0	m3c2cae67b-46c5-4b4a-b5a9-296fd2752117
250.0	166.0	m3538d02da-2391-43fb-bbd8-1a1f321e9170
250.0	166.0	m38f7ca63a-5069-4686-a4be-6148d6d44d44
249.0	166.0	m33a014855-0309-44f9-831e-e17da7c10001
249.0	166.0	m3e8ce7475-d40e-44fa-bc3d-c3e49d9b332d
250.0	166.0	m372ba58d3-7c87-4364-a0d6-cf6fd96f0c62
250.0	166.0	m3757ea71e-6e3b-4366-b45d-83dd16f4fc87
250.0	166.0	m3f11d8b89-3138-4a1a-998e-150bdaa9d00b
249.0	166.0	m364235bfd-dead-4105-a3c0-1ed2a7922f91
249.0	166.0	m32a4ed280-06d5-423d-b99c-a887f96793f2
250.0	166.0	m37a5674cf-6ac7-4712-aa69-7506bdd6c863
249.0	166.0	m3181e5ea0-6315-4027-96c1-0bc6aa69103c
249.0	166.0	m35908d3a0-6f57-4ac4-91ed-25a1381fcbed
250.0	166.0	m308234bb5-aaba-4ff6-b4ac-68e22b019492
250.0	166.0	m3f7d9b156-b45c-40fe-84ea-43bdfffeb3e4
166.0	249.0	m365825050-1a8a-41e2-a581-4a37d68d94e1
166.0	249.0	m329e3ac3c-3534-4858-bb49-58c05e84c738
250.0	166.0	m3af3a6871-8737-4b12-965d-4fd6c74b0062
96.0	249.0	m3f9655001-a7ea-4f4d-8a95-63e64a4e987d
250.0	165.0	m3ce86f17b-c97d-4ff9-b9a9-a1f6bec8f3ae
250.0	162.0	m31b6be5f1-e285-4abd-9d5e-3b7d26e0759f
250.0	167.0	m34582b10f-d2c1-4814-a96c-4201db6cfea4
250.0	166.0	m3e4ad9809-62ce-4eec-bd14-6aa527134562
250.0	163.0	m34e193995-ccae-405c-8111-074619868376
249.0	168.0	m3950dbd42-7fe5-4ec0-ba99-6af3c0ae3ced
163.0	250.0	m37258d2ec-f5f8-44dd-9119-aa25b96ab46a
158.0	250.0	m35f4635a1-c6a6-46e6-94aa-aca17663421a
167.0	250.0	m3c86e7a82-daac-4e79-9339-1f48342ad055
250.0	164.0	m3d3b5dd1f-b48d-49c1-bb83-834f4c5b1166
250.0	166.0	m325f23eb9-b0e0-4590-af21-b97968770d4c
160.0	250.0	m3c9a399cf-8fe6-46e5-beee-839750f52639
162.0	250.0	m30739ad57-98c6-4b94-82ac-3c23e8ad8a76
250.0	163.0	m36cf279bb-eb4e-4771-be38-295315eb646e
161.0	250.0	m34b7b44e6-ed83-4db5-81d9-8542abbc9313
162.0	250.0	m32a3fa717-3c54-4665-911a-99afeb64ec1b
161.0	250.0	m3e40fbf1d-abef-4bc2-8faf-2ebbdda9d526
250.0	167.0	m33c701f01-8516-4757-879e-bdd30140034b
250.0	167.0	m383db9587-f5d3-41af-ad68-b8f3779bde33
250.0	167.0	m3afaec188-49b8-4da9-87f1-0d79ee48cbdd
250.0	167.0	m31c01a159-f1cd-4306-a491-9e54c55ca9d1
167.0	250.0	m37d8b22d5-dfa3-4766-8afd-5029abd98577
167.0	250.0	m37635d8c2-06ef-428a-887c-88458c8065d7
167.0	250.0	m3fd8dda63-d915-4cdb-85c5-8b9c0a0e9491
167.0	250.0	m31a2db29a-798a-496e-8d7b-77639b17f5d6
167.0	250.0	m3266fc57a-b6ed-4a46-8d83-f920b67b4695
167.0	250.0	m3862504bc-37cd-4126-b596-671539982547
250.0	167.0	m3d58fb373-7ae9-485d-8e68-1095b5bbe5ef
250.0	167.0	m3eeb671a7-d071-4054-82be-c5976160fdb3
250.0	167.0	m3b213f17b-3cf6-484a-b705-97370727afe2
250.0	167.0	m3209e0624-05c7-4256-8bf6-24bbe409d332
250.0	167.0	m3986d4f3e-012c-47e6-a0ed-398f2129e823
250.0	167.0	m314ec2320-ae70-4137-a4a1-fc7b4b2de041
250.0	167.0	m3bc70372d-0901-4f9e-9c3f-7e49e0d45af2
250.0	167.0	m349187f7b-6e75-4237-bf52-5ce17038bf07
167.0	250.0	m38ed2d3af-2150-4771-a264-3d36317aa942
250.0	167.0	m32d49bef3-ec33-41a0-9c2d-55ad9dae2cf0
250.0	170.0	m383934fef-e607-43d7-97dd-74f9b74bf82c
250.0	167.0	m348c8cfe9-b45a-40ad-b289-01494471da6c
250.0	167.0	m329bc020c-bbef-4a85-853f-317af5d7d924
250.0	167.0	m395c8237f-ba0a-4502-a9c9-d322e75d0611
167.0	250.0	m37245e3f7-4697-4b2c-98ff-4c34fef94b3a
250.0	165.0	m3f955158a-cf98-422c-8b25-4f16c25dcf9b
250.0	167.0	m3ef740177-2ce6-4c07-be90-6b0b3ca11d6e
250.0	167.0	m38fbd0003-66e8-4905-8a4b-2dfb150c124a
250.0	167.0	m37f1f6142-00f0-4577-b8fd-a033fe0ca294
250.0	167.0	m313ff3fe4-9d95-4f73-8876-16aeaef5cdaa
250.0	167.0	m30ae908bf-ef43-464c-b2e6-9a66fdeb99ee
250.0	167.0	m337a5252d-f2a3-489d-a3f5-76109d682fd2
250.0	167.0	m328d0d82a-62a6-4404-a73e-6967853e7da1
250.0	167.0	m3b7a43c68-3104-43ba-a1e7-96b9be25affd
250.0	167.0	m3b5504e1a-18c4-46e0-b0da-0a988f4d7206
167.0	250.0	m31860fb51-06f5-4458-8fb2-83473dd4027b
167.0	250.0	m3e4074318-e05d-4008-865b-a9dda5b3f581
250.0	167.0	m3bbfba11b-2468-4599-b256-8af6442344b5
250.0	167.0	m35842ff27-7983-45e2-a175-b015f6379909
167.0	250.0	m3d00dedf4-e303-4e3d-8b30-3b246ea16701
167.0	250.0	m3392600fd-a251-4d24-b8f2-da7f556bb45d
167.0	250.0	m334d65e8c-ac9d-4b5c-85f5-4a40ea54158b
250.0	167.0	m39aa03f61-fa80-4bbd-98a2-18a4120e045e
250.0	167.0	m3e3505184-9f7c-4675-9d0f-145e8cdbc8bd
250.0	167.0	m3d9263478-d053-45b9-b061-80afe8135b07
250.0	167.0	m34818dd64-3fab-4ce5-80ef-f0446a408547
250.0	167.0	m3e02e6810-7e32-4371-84dc-ea0a782dfdc1
250.0	167.0	m3c4b1cd59-4ab3-4964-b4f6-4ff52f0c2e49
167.0	250.0	m3cac893cc-1319-4c81-86e1-805430a74a0a
167.0	250.0	m35140020e-82dd-4d47-8a67-5fd9d0abef4d
167.0	250.0	m3c429272d-d8ed-4706-a810-e54c295bed6d
250.0	167.0	m37e02f033-aa30-462c-a1d7-e1d4e5e400e5
250.0	167.0	m3960278f8-47ec-4614-b55a-15aedbc61c4f
250.0	167.0	m31a878d1c-5f85-4cfd-9ebb-2989bd966452
250.0	167.0	m3d92cfbfc-46d8-4cc1-9a4e-284cc96fc21e
250.0	167.0	m36ca252d1-7e20-41ce-95bf-eef85c2f5d1b
250.0	167.0	m3f40542f4-e953-42a9-a463-c5bee791dbb2
250.0	167.0	m3be296159-e9a8-4976-afad-8fad01db5b3d
250.0	167.0	m35d6fb9cd-379f-4d34-9f7e-8195cd7115d9
250.0	167.0	m3538e3c70-7744-4e4e-ab1f-3912433f18e9
250.0	167.0	m37e8337ef-adfb-43ef-b8a2-d3d7944c3f1c
250.0	167.0	m3a73a1a90-dd6f-4880-8704-1f297ba1147d
250.0	167.0	m3b111c87f-643c-40c3-a1a1-d63024dd75d1
250.0	167.0	m3c1ea60fc-6f05-44d5-96a6-c03fd3547c0a
250.0	167.0	m31cd47818-a6fa-4b25-8805-e3d1133f65df
250.0	167.0	m31fe72831-852d-478e-85b7-78c6392ede58
167.0	250.0	m3f0b6a8ea-9304-47c7-8c6a-298b56af7052
167.0	250.0	m35f363ca5-6ee9-42e7-8dbf-2fcb5cab563d
250.0	167.0	m3c79ba136-efb1-4ad3-86d9-872dfeb8c2ac
250.0	167.0	m3997dae03-c818-40aa-bf51-12152176aeba
250.0	167.0	m390a25598-5cd4-4e9f-b0e4-cf8b5188b995
250.0	167.0	m3a2011588-ea01-4bf1-b5f3-d69975a5df63
250.0	167.0	m36497e4f6-0b52-4686-9708-c269fdabc48d
250.0	167.0	m3640a75a5-f008-4518-88c7-338799a7976c
250.0	167.0	m3e8d5949d-d067-42a4-9807-e9807e3a8f74
250.0	167.0	m3a9856da1-8da3-4ecd-a2ed-e0768db11f51
250.0	188.0	m34956cfb4-f4ab-4db1-aa99-16ef57bc5c49
250.0	188.0	m3b5c2e568-9171-45d9-be1c-a896e6b3ffa4
250.0	188.0	m34de245c7-5d5e-4e4c-bc09-35ec4672b191
250.0	188.0	m3677b1b6e-306c-4e2c-98e6-1276392e6651
250.0	188.0	m342d92aeb-c8df-4a25-b4be-19dbc7a11a75
250.0	188.0	m368cceb80-c2fa-498c-9a58-740dc9df8643
250.0	188.0	m31d6f839c-1458-4a96-9f44-135f144d6b51
250.0	188.0	m32ccbbc48-e758-47f8-956f-591d1c168b63
250.0	188.0	m37326dc8f-f48f-4add-923b-4f7d12d7b94c
250.0	188.0	m3cd50b1ea-f2c1-49b1-9b94-5512992b81c3
250.0	188.0	m3ff8ce94c-9b3a-49d9-8318-2be1775ece31
250.0	188.0	m323e0f3c4-aa68-4330-b8b0-8321a55cbda5
250.0	188.0	m31ce48955-c48a-4308-8634-0f578365ef97
250.0	188.0	m3d1db1ef6-6827-4cc6-a54f-8ed547daf503
250.0	188.0	m3a9ef4fd4-edae-4e3d-a8c5-70b35da6f065
250.0	188.0	m3bbb6db28-380c-4652-ae2d-3e46dc6ddd4a
167.0	250.0	m3a2904283-b80b-4a4a-bd78-e9f98f337ad3
250.0	163.0	m30d9df63b-9b6e-4796-bd29-9a75aa4d276b
250.0	164.0	m316f97c3f-d85c-4e82-a104-200233dc3a53
250.0	163.0	m316fd9a40-2b66-47fb-afa0-491fe936a580
250.0	167.0	m34c2d9b82-0a1b-4402-8ae7-c33341846113
167.0	250.0	m30a14847a-5c87-414d-bbce-7bebf4320b0a
250.0	167.0	m3e6010f7d-cb6c-43e5-af54-fd572f99514e
250.0	167.0	m3c4af0cc2-77d1-46d2-b4e1-47cf5d9faf99
250.0	250.0	m32fbc40e9-6c45-4148-a8c1-ffd6d71a7f31
250.0	250.0	m35aa4dad2-ce73-4b66-ab89-62a65a35e796
250.0	250.0	m3d922516e-2d96-4e12-8aec-96ee9391bfd5
250.0	250.0	m3c816d2e2-ee6b-4fab-ac23-efb032e11b7f
250.0	250.0	m3252c37be-9da3-4efc-9b81-03b1c602f263
250.0	250.0	m343f0ac27-c27b-4433-9554-4ea88e71663e
250.0	250.0	m376087d06-d6c1-4af5-8162-dc4a0dc93705
250.0	250.0	m3d2ca5cb0-7f36-4ca9-9ce9-81a84a00118d
250.0	250.0	m3623ab443-1763-4f04-b1e7-dac6fb46c4a4
250.0	250.0	m3ff383a07-9337-498b-92f2-325ddeebd6e1
250.0	250.0	m3323e0529-1ed7-487a-a499-4465c461e4ad
250.0	250.0	m318886544-4b60-40e7-91cb-af9e37177769
250.0	250.0	m3068d8cfd-407c-4649-873c-d2406e920e5b
250.0	250.0	m341594d0a-581f-422f-939e-7f2ba7bda75d
250.0	250.0	m39f7791b9-6833-463c-9b95-27099daa35bf
250.0	250.0	m3aadc8ea9-63c4-47f8-90d4-566ebcb9207d
250.0	250.0	m364255953-4259-4d1d-9659-0d74aa2f65c6
250.0	250.0	m3eaa1f404-d71e-45e0-b573-4ff3f622f50a
250.0	250.0	m3210968ca-61c5-4c91-92e4-65c9059c1aab
250.0	250.0	m30b1169d7-96b5-42ca-bd90-ca1efdccf5b7
250.0	250.0	m3455758ab-58ca-468d-8855-37d13f3f88c9
250.0	250.0	m336a737f9-a633-4b51-bd89-731b96adad75
250.0	250.0	m3aab13966-2e87-4404-b335-852a74fda773
250.0	250.0	m39c62dcff-3f92-4b50-b43b-972b8026100f
250.0	250.0	m31db3d1b9-ff60-4d73-9750-394dccc88e30
250.0	250.0	m34d58d9b8-351c-43f7-8f80-399906281cef
250.0	250.0	m3682b6b2e-7206-4899-aefe-111e9bd2b065
250.0	250.0	m3decb9d1c-620c-4c35-8581-8eb3308fc768
250.0	250.0	m3c22d950f-df53-4163-9266-4c36ef35333a
250.0	250.0	m3e2088b1b-3aa0-4594-8715-00e4e19f0169
250.0	250.0	m362807ff1-9ec1-4e54-9268-b96896930d80
250.0	250.0	m3c7692db5-b954-41b8-a200-4d9dd115441f
250.0	250.0	m3a61a962c-08b7-4425-94a5-f5f9010b8a3b
250.0	250.0	m3806bffb8-6f46-4d6b-aca5-047ad7555642
250.0	250.0	m31e1e6760-8a83-43fc-a10d-969de4cdf20f
250.0	250.0	m3303d4f3c-c30b-4acb-9a78-8d73ce77c598
250.0	250.0	m3237017c2-a493-45c5-a155-2ead02a93939
250.0	250.0	m375158c9e-5c7e-47a8-a8b2-4a94714bd57c
250.0	250.0	m3a3d938a8-4fe6-4b94-abc6-a02d2b9b45a9
250.0	250.0	m35a95742c-9cf5-4574-8baa-dae43c820c49
250.0	250.0	m30071ecdd-49fb-4d0b-b73a-1a161fe0445b
250.0	250.0	m37a6c7f97-1ed8-471f-a4ae-26282d0ddcc8
250.0	107.0	m319c06c98-80e8-4b44-bc83-5026ba55f8fd
250.0	250.0	m37d9cc2c6-062f-4365-87fa-3fc537758107
250.0	250.0	m3bfb7a3d0-8f97-4778-8daf-a1e55c2d349f
250.0	250.0	m345c80d3d-7409-4aba-8344-6581865ff199
250.0	237.0	m3fb69154c-9f63-46c3-9f15-b74b0fa90f4c
250.0	250.0	m37aeee9f0-16b9-4df4-a41d-3fc1408a0346
250.0	235.0	m3a131f73d-09c3-43d7-9937-6f3074bcaaa5
250.0	250.0	m38651b2a6-03d7-47bb-b533-c9f4c2dad4fb
250.0	250.0	m35370ffd2-93f7-498e-9901-098e9dbe0356
250.0	250.0	m36f2b0266-ef7c-4438-8f0f-3581a8d0df7b
250.0	250.0	m3a9b98901-e491-4343-95d7-6534b2e36184
250.0	250.0	m30c5e90fa-af04-42fc-b4a4-110d2053bb94
250.0	250.0	m390a97658-8efa-46b2-80bc-6f5236d66ad7
250.0	250.0	m3dbf5aa23-6b87-427d-ac12-869a30c53274
250.0	239.0	m3d0401caf-5ea0-498e-b623-4022cc08ba01
250.0	250.0	m3d7b73eb0-1b1a-462a-aad1-638f4696937a
250.0	250.0	m3eacb545c-34fa-4536-b7ec-0668a78f64dd
250.0	250.0	m3d608fc97-ba3a-4c80-8cd2-499637849130
250.0	250.0	m32e63b165-c6ed-42c7-8c2c-49c2207c1f83
250.0	250.0	m352deeb3c-35e6-4904-9509-dd2169a6747a
250.0	250.0	m3afcef487-d797-4940-a07b-bae0c66c561a
250.0	250.0	m3902b248e-8021-4086-b8f4-e3c641795787
250.0	250.0	m37617f5a2-3449-426c-aae2-062cc5eb4890
250.0	250.0	m32c03acf8-c3dc-4c21-9207-ea91c0ad010b
250.0	250.0	m344efbd50-ece9-4d6d-af27-5bd592f544f1
250.0	250.0	m398067451-bb8f-4b8a-8e61-027fdd4d7970
250.0	250.0	m38f7f9208-6e70-466e-8124-5dd26617f36e
250.0	250.0	m3ae59f662-aa72-4ac9-b213-b7848d412580
250.0	250.0	m3e439faf5-7a07-4e38-974b-f51e5686fea3
250.0	250.0	m3f8729c92-d172-4d77-82dc-95254ce24074
250.0	250.0	m351907997-81c1-4e97-b5a8-b7987d663db2
250.0	250.0	m374a589e6-0f82-4a0e-9fd5-db6bc2f1b447
