width	height	arkid
250.0	200.0	m33e384aa4-2ef8-47d1-a389-e96ea69349f9
250.0	200.0	m30c36bfc8-aaa6-49fd-962f-1a368a6db04f
250.0	172.0	m32b1c4794-be56-437b-93b0-52cef11ad0f5
250.0	188.0	m35177f17d-af4d-435e-8f79-4c4ed13091a8
250.0	188.0	m31eb4c19a-c192-4aee-979a-933e87572dd0
250.0	188.0	m3eb216309-c506-4bc7-881f-80aa6e4b707e
250.0	188.0	m340f92b76-84b2-4d53-9e02-c3b9dfe9f04b
188.0	250.0	m3e53658aa-7ad9-435e-898f-34baecbfac84
250.0	188.0	m3fea1993f-98ec-43ae-937d-a983fded7a01
250.0	188.0	m34b4d6312-a0a5-4e28-8810-9441b95f84b4
250.0	188.0	m3e655c520-cccc-4e8f-a649-935b809b2373
250.0	188.0	m3aa4ae27c-203d-4e85-a854-376ef5e0a23e
250.0	188.0	m3c2a1ab9d-a2c9-4a26-b79f-45507f6750f0
250.0	188.0	m3dcd5ce69-c18f-436d-9dbf-49e2072f6c58
250.0	188.0	m318afd984-0be2-48a9-932d-085b7274c208
250.0	188.0	m34908ed91-bfda-4ab7-ab4b-bd2029b060a6
250.0	188.0	m36d1025a0-269a-4bfd-870f-a42704fba56b
250.0	188.0	m3698d5dfa-88ec-403d-bf31-0234db3a3670
250.0	188.0	m34b457bea-6380-4b5d-8849-64dc0445344a
250.0	188.0	m38830ec99-f4c4-4861-8ecd-84e16d576445
250.0	188.0	m3311cac5e-ae9f-4f0a-a28e-db40c750cf18
250.0	188.0	m32d1269eb-d529-4ae1-9bd2-808dd7c3f74b
250.0	188.0	m3cbc1ccc2-e028-45b8-a033-33a411cdd478
250.0	188.0	m346722bc2-cad5-4328-948d-b97b11eef1df
250.0	200.0	m3b3f0bd3f-6d48-466c-8de6-e041b047ce7d
250.0	200.0	m31ab252e2-b37f-4434-a81a-be35cdb397e1
250.0	188.0	m367080ceb-ce5d-447c-b5b3-ba64c1c1ab06
250.0	188.0	m34e1116ad-71b7-4794-8d29-52a7b20ef929
250.0	188.0	m3287fda1d-c849-47d8-9ebb-f2ffeb44dd62
250.0	188.0	m3a86b9e39-29f2-4df1-b70c-05a9626532db
250.0	188.0	m3bedc0c00-3963-4ba3-953c-c3c37bd64ae7
250.0	188.0	m346cacabe-fed4-42b8-ac57-dc4205c917f4
250.0	188.0	m3ad374621-c869-4cf6-868e-27f0cb216230
250.0	188.0	m3755d2eae-4f7f-4921-ad80-5ceca31232e4
250.0	188.0	m36a3313d5-bffb-4902-8f84-a97ae7ccaa8d
250.0	188.0	m34dc2051b-4698-4bf3-96e4-99185253ac2b
250.0	203.0	m318bffd2d-b66e-4ae2-9354-54b0e17082db
180.0	250.0	m39f878ae3-3fcc-4a0a-9ab6-1f14d0cc2846
250.0	200.0	m3d9a2c563-2ddc-412e-a747-0e0018e7f6e2
250.0	200.0	m3a40062bf-4c67-4fa5-a76e-fed9c25ac5c3
250.0	200.0	m341d484a3-623f-46d0-b8ef-7b6fa5a6a730
249.0	187.0	m36081cf49-37e5-4bae-baee-ccce62244bb2
249.0	187.0	m334e4e73a-505b-4321-b8c4-743938b400aa
249.0	187.0	m36cd38ca4-1d46-468b-9ea4-0e0075783190
249.0	187.0	m376c23bde-5aa1-4272-a026-651352fb2f26
249.0	187.0	m3c2f80e47-6595-4c97-965b-0f06626ff26e
249.0	187.0	m372e9fafa-c549-49b3-9ec1-d5eb40218517
249.0	187.0	m3aa219fa8-5ed1-421a-af34-4b30055b8a78
249.0	187.0	m35bfaf4b4-37e5-4c5e-b7d4-0ccf5ee3fd67
249.0	187.0	m324a448bb-2361-49bb-b4f4-8b17414d6e92
249.0	187.0	m3193f4a74-bb20-489a-ab7f-b71936483d44
249.0	187.0	m340f33253-50f6-4783-a32a-fa023f87223f
249.0	187.0	m31f799aec-712e-40e6-890c-9591d067406c
249.0	187.0	m3f8f40092-a75c-43f3-a876-92cf61bcdf16
249.0	187.0	m3ad74f40c-f72b-40ca-a9e3-6c12e4848a87
249.0	187.0	m38fbcaeb8-e193-445c-b68f-b6e37920a544
249.0	187.0	m392b8d3c8-8f08-4419-94cd-aae3dcb5c7cc
249.0	187.0	m35954599e-84ab-4499-af1d-1e4c540449f1
188.0	250.0	m3cab55425-aa58-430c-8f6b-258ee892131a
188.0	250.0	m317c07cd0-1366-431d-810b-656b996fffcd
188.0	250.0	m3ded49e1a-4e89-4fee-b1c5-d8f92727df3f
188.0	250.0	m36431342c-c842-42e8-8e9e-0f3dea5deceb
188.0	250.0	m38bc94c03-7d97-4782-bb15-97156c695500
188.0	250.0	m30db40212-bd91-4d2d-adfb-11a86704e5d7
250.0	250.0	m3753877be-4889-4f87-87af-6bc48ebed6a9
250.0	200.0	m3212c0884-702f-4f55-98ec-32d390ba5468
250.0	200.0	m3be7113cd-3106-4f36-92d3-a157d76bb005
250.0	188.0	m3d5f02cda-0255-4d9a-a901-d8cf373a9a48
250.0	188.0	m3bc3cb20b-66d1-400d-9f72-47aa1edd3684
250.0	188.0	m3047dd4c6-3951-4bfd-939d-bf0bb01dbf8b
250.0	188.0	m349de833d-ca16-4017-a590-59a5527bb717
250.0	188.0	m37b633255-2010-43b3-9b91-2d97e5ce7bfd
210.0	250.0	m32c4f6bb7-993a-43b3-bccf-fb36df639eeb
215.0	250.0	m3b5b25b83-a53e-414b-a092-c357b9c2492d
214.0	250.0	m3d1f0f0dd-d5ff-437e-994e-4daabe1285ba
193.0	250.0	m3deb5135a-8bff-404c-b30f-3cdfb60b1ceb
192.0	250.0	m313088923-37d5-43a4-8321-c0927e040fa4
248.0	250.0	m30d0256f3-c35d-43ce-8ae3-4200b4c8a40f
188.0	250.0	m3766cdd0e-4d8e-4ac3-ac4c-3291285cd4da
193.0	250.0	m3ee7bc9bd-371f-4fb9-a4cf-c75a495cccb9
174.0	250.0	m36a07a68a-b0b0-42cd-9199-4699960f9428
193.0	250.0	m370b4b886-b5e8-4a1a-aa65-192941aacd6c
193.0	250.0	m3dd49b76b-7053-4978-bda4-6066d2c45f73
249.0	187.0	m3438db79c-b9dd-422f-8f95-1139d9ff6033
249.0	187.0	m3420343dd-9fae-4f12-a6c2-bc48c76ff43e
249.0	187.0	m3fbcb2345-336f-4998-ab0b-4f04cadd6706
249.0	187.0	m366f73ee8-eec5-48b2-808b-7d15214feeb2
249.0	187.0	m315aae0dc-36bf-46da-9797-8800ad3c52c2
249.0	187.0	m31af7d44c-8f6b-48c2-8346-4b4f540ae48f
249.0	187.0	m328015b7d-d5b2-4fde-a0c2-bab45cc41586
249.0	187.0	m3b7b852b9-9431-44d2-a169-1a49373d76fc
249.0	187.0	m322ee10eb-d5f3-4bd3-a56b-e5c08071d9dc
249.0	187.0	m33458987a-4add-46ea-8ee8-4bcd7a1f0890
249.0	187.0	m329142cc5-6879-4cb4-a1f8-a7fe519925f9
249.0	187.0	m3ab6a923a-0027-4fe2-ac0a-841f777a4e8e
249.0	187.0	m340d23889-ed36-4e28-b1ec-0a5cf3dc1461
249.0	187.0	m3fbf26611-cd57-49c9-ae84-74d1e8e515d7
249.0	187.0	m3eda0db4a-8b28-4c6b-b29f-b7585c79611c
249.0	187.0	m3531be75f-1923-41a3-b911-330b3bfbaa3d
249.0	187.0	m30b19234c-f8d9-4fa1-8e4d-d33bc14e1dfb
249.0	187.0	m39bb1be84-2e7f-45d2-b601-e6fd816f0e02
249.0	187.0	m38954d126-bdf3-4682-8e89-5e8a9b80e3f1
249.0	187.0	m3112faa47-3872-461f-80e5-3da38160eb09
249.0	187.0	m3e28f733b-7177-4870-90f7-2ae3fa00211a
249.0	187.0	m311b9af18-3b2d-4eea-8d86-e3aa44fecacd
249.0	187.0	m3db8618d0-fb4d-4847-92ee-a7e22d7e5b8d
249.0	187.0	m3e861bb06-75fc-4246-940a-215ee30b6dc2
249.0	187.0	m3ee6242ce-7689-49ea-964c-9902bb94cdc9
249.0	187.0	m31f2be73f-2201-4ac9-8bbe-230c9a098e27
249.0	187.0	m381f9a82e-fb6a-4b4c-bb83-c2a5c2e09a54
249.0	187.0	m399992076-a3a3-4e37-b019-be3c90cecf73
249.0	187.0	m3576e5743-d7f2-4feb-959a-f608ce0aeda5
249.0	187.0	m3ff0f6bf4-906e-4574-8e39-01f2f4700c2c
249.0	187.0	m3c0426086-b491-4829-9297-5fb6a6f03612
249.0	187.0	m3615121b7-7f7e-45f6-b15d-4e723a06c7b4
249.0	187.0	m3cf7b3d0d-63ac-47ec-86f2-e0f52c3e35d9
249.0	187.0	m3a58cfafa-d84b-4f3e-a8d2-f16c8e105b98
249.0	187.0	m3ff94988d-10b9-4f03-9a25-db648c414159
249.0	187.0	m3662be6f1-6607-4ba1-8a99-cccd8eb431db
249.0	187.0	m38c8b26d3-a0cd-4d41-99c8-4e88118af4cc
249.0	187.0	m35048850b-8fdc-4a7b-adb7-d161e366d229
249.0	187.0	m3ffb22648-2449-4c66-b4a3-5cf7aec973da
249.0	187.0	m37a298d65-8774-45b6-b501-e2188de973e9
249.0	187.0	m327cb8ed3-c3a7-4e77-9632-84045c3b0c05
250.0	231.0	m3e7813fe4-c8c6-402f-93d2-fdea3321700a
250.0	216.0	m3ddd5d609-aee0-4fbb-960b-08cfef336578
236.0	250.0	m37dbd4b38-1c2e-47b9-81cb-31cfa06a91bf
250.0	235.0	m3ebc5e74b-5446-42cf-a04d-d4a4e75b8c87
250.0	246.0	m3a3b2dff8-c7a1-413a-babc-f0dee21cd0e8
250.0	234.0	m3dbdcd1cd-a3ce-41a3-95fc-6baa622c7556
231.0	250.0	m3fc146376-f7b4-41e8-a9af-98c9f14b262a
250.0	229.0	m323028df5-f316-4f47-8ac9-61bcb4293cb4
250.0	247.0	m3b0412848-0652-47b8-8117-6b23efa30edc
250.0	222.0	m3b5c6c98c-700b-4b17-b2af-6f8c312fb3eb
250.0	234.0	m3707e3b2e-b7f3-4f6e-a34e-58f9294bface
250.0	246.0	m3949dd0f1-1079-4bdf-8c8d-98885863ed83
234.0	250.0	m3da71f00d-dcc5-47fc-9892-5a9031251822
250.0	248.0	m35559a4cd-b225-4c68-8c74-3480e0c5c898
239.0	250.0	m32009fb28-cae7-4123-adb2-146d5680fbc7
241.0	250.0	m331bdb6f3-aa53-4c19-b581-d1003fabbdcb
237.0	250.0	m31df2ff6d-e03d-4b78-941e-b761e2343e1f
250.0	244.0	m3cafc62e0-c5e0-4609-8645-1a4012ac5c75
243.0	250.0	m3de7f8416-dfc6-4e4f-890f-e06f22c675d5
250.0	237.0	m3ef265264-d92e-4dd1-96c4-6ed9f084d2ef
240.0	250.0	m35684df31-5d81-4b3d-83a8-bad68a7257b0
250.0	245.0	m3f6b95e13-484f-4184-8368-e1041d5f0db9
250.0	236.0	m3442a8b9e-dc86-4e4d-b7b7-c8cb80b41633
250.0	248.0	m34fd71171-1289-4b4b-b588-e1eaa603bdb5
235.0	250.0	m3952cc72b-bd13-477b-aec6-752ca231117e
250.0	231.0	m3fc8c8364-6105-40ed-9cf5-6d9234ab756c
250.0	235.0	m3176bc7c2-ee0d-4b95-9b4a-9c50c2c5fee9
248.0	250.0	m3ed99239a-4cb5-4a4d-ba77-f249de650799
243.0	250.0	m39da1d17c-dffe-43c5-bac9-cc78e6647d5f
250.0	240.0	m375281247-8f84-474e-acdd-b8b9ff693928
250.0	246.0	m39847fe59-0b88-4929-8e82-44b4daa9d299
240.0	250.0	m382a3da35-9282-4f12-a5a0-7a339458cb73
250.0	241.0	m3a4e9c4b9-8048-4aed-a7cb-8b5195a78b4e
233.0	250.0	m366b95db1-4d2b-4174-bae7-a57f9388170c
250.0	241.0	m3d6666bb1-8562-45eb-a376-45d27f3729cc
250.0	242.0	m3255edfbf-7f57-4d25-b517-a56dea300756
250.0	230.0	m33e39439a-f877-4377-b2fe-2d4fffb835a3
193.0	250.0	m3f2665d21-900e-4117-888d-d0c3cc7a033f
250.0	200.0	m3ea250696-54be-461d-9e69-2865e21adf79
250.0	200.0	m39f219e98-26bf-409d-92b0-06d1ec159aa6
250.0	200.0	m3d232721f-e6df-4dd0-9c75-be20720a4e03
250.0	200.0	m3cd6c983c-bb2f-4903-a045-9b9e73a3f1a3
250.0	200.0	m30b4327d8-7063-43a3-afe7-9db5c4d85b74
250.0	200.0	m3916a04c8-a22f-45be-9b1e-570388a1704c
250.0	200.0	m35823c89f-9113-4311-955f-25f768b914b5
250.0	200.0	m3d6edb31e-fcfc-4989-8cad-1e58e17694fc
250.0	200.0	m3ac8b2e2c-165c-47fa-8bd1-7551650ffa3e
250.0	200.0	m38d7193ea-e62c-40f6-a0cd-87cc032cf148
250.0	200.0	m30ba986cc-388c-461f-a041-4627ff0a7516
250.0	200.0	m3de637e58-bba8-4652-9f29-1b6f26ee6444
250.0	200.0	m352d89e55-c856-486f-8ed6-a8216656b964
250.0	200.0	m3f44304f3-a8eb-4380-9463-a10c7e162939
250.0	200.0	m3d2a66b02-99b6-4bc0-86f9-02c1b53cafa6
250.0	200.0	m3cb5c9662-a066-4d3a-b96d-0749c3f4a2a0
250.0	200.0	m3d9c69ea7-3397-4584-95d8-8b488ec5b865
250.0	200.0	m31a4157be-63ce-45f5-9bdb-08b758e157c6
250.0	200.0	m3d54a5a0c-e7cf-4127-8a2d-1b44ef060ee1
250.0	200.0	m39a180f1e-9401-4ef9-b9d2-4db9aa31de1a
250.0	200.0	m341646056-1136-4410-b73e-08b5eb7afdab
250.0	200.0	m37d8030ef-9d27-4ca7-9c6e-1f9e6ca7742e
250.0	200.0	m3dc05dc80-461b-4f0d-be8f-308d7de08d4d
250.0	200.0	m3d5a62a8d-e0d1-4b0a-aafc-186f5ebae04f
250.0	200.0	m3c17bedcb-b780-4a11-a996-2dd8dddfa46a
250.0	200.0	m377230db5-f906-4fe5-b3d3-bf1547acbd60
250.0	200.0	m395d1d7b7-ab38-4e3a-96f5-8a037aa8eb4b
250.0	200.0	m3fbc9b19d-ce94-481c-bc41-0ab76d6d2ebf
250.0	200.0	m3ea1c9656-8419-4050-9327-48c9b82f86f2
250.0	200.0	m3a0007c44-2e1a-44f5-8b8a-10b8c715687f
250.0	188.0	m37df78190-d5b7-4ee7-b9f0-90f94618ec37
250.0	188.0	m38d649ede-c323-4478-9657-7d5001c4d608
250.0	188.0	m3d1283438-569c-4da5-972d-42e7eaf0e8d6
250.0	188.0	m34229a6cc-3c7e-4342-80db-6a4932becf8c
250.0	243.0	m3c6d6419d-45bf-4ce0-83ce-b86d39a49c84
250.0	229.0	m35ca2ce61-2931-4edc-b4b6-2387adb0bd55
249.0	187.0	m34154c606-5781-492b-9abc-3436f45f6a20
249.0	187.0	m32210b57b-4cc1-4cca-afed-c276021ff8b5
250.0	241.0	m30e6ff0eb-911f-4e46-8dd1-8d4bf081e716
250.0	233.0	m3d2d8ea37-acd4-4e2b-b8bd-51ece6b9dfd6
226.0	250.0	m381ea299e-a552-4f54-87a9-4123beb8d30b
250.0	244.0	m32b8bfb45-2ab9-45a8-a131-3ee113ebff73
250.0	200.0	m3428ec554-7eff-45d5-8354-e653506a0da3
250.0	200.0	m33a633353-21f3-4375-ab4a-0486b899a67c
250.0	200.0	m3eca3e78c-f281-49e3-8d97-fd77b7ba43a6
250.0	200.0	m33c2f34a7-76e7-48a0-a032-849f3a2439f8
250.0	200.0	m315e92eb0-4ca9-408e-b07b-df10885637c5
250.0	200.0	m34da40a27-fc53-4ad5-bcaa-9fd3bf2a5589
250.0	200.0	m35d8a3900-58c1-4075-aed4-1bdb45b0777a
250.0	200.0	m35c1eb2aa-292c-4e14-b65d-d349539040a6
250.0	200.0	m368320d5d-b9df-47f5-8976-6c0d67779fac
250.0	200.0	m325bcddd0-7577-43a4-8dd4-4c9b6d8a58df
250.0	200.0	m3e3d288e0-941d-4e1d-82b0-7cbcc454978f
250.0	200.0	m38f20a525-6946-4811-8001-4c5cf0b7e780
250.0	200.0	m34a15a16a-a2d9-471f-8823-070ba0930bec
250.0	200.0	m3e5f69535-0a76-49cd-a49e-8ec4a377dfa2
250.0	200.0	m3583bda6a-4e82-4490-8f4c-1a74fdf7b0cb
250.0	200.0	m35d77daab-b6f1-4e30-a772-a09e8174a3e1
250.0	200.0	m3688f4472-f14f-4727-8141-89e8fcb4d2c9
250.0	200.0	m334c44dc5-1813-42e3-b3f1-daedde111d49
250.0	200.0	m3b3ccdc45-9e74-417d-8d62-084c389a6ff2
250.0	200.0	m36f925e8f-911c-4bc9-a423-29c7616cc719
250.0	200.0	m3b06a59c8-3590-4cd4-8a35-58290b011921
250.0	200.0	m317c01e7f-0fdc-4497-8b7d-63f6f37a5622
250.0	200.0	m3d5fc7c88-0d1f-42e8-bccf-c2d3f945f374
250.0	200.0	m35422eed3-790d-47c7-9bd1-0868b1628f5b
250.0	200.0	m3f23e9cf9-5931-4bc9-8611-402266b05cf4
250.0	200.0	m303c76f40-df15-431e-9d8b-6cc7e8893de0
250.0	200.0	m39dab2034-1061-4603-998e-d60a56c7c5f3
250.0	200.0	m335649ef5-026a-44ce-a87f-02edd41b9353
250.0	200.0	m301394f1e-9911-4e4a-9ee5-b261baea2bad
250.0	200.0	m32c94b83f-d457-4334-844f-e1b621bbf331
250.0	200.0	m36a4431bf-fe45-4a38-90f7-e0772dcd0654
250.0	200.0	m347f831e9-4e67-4c1b-a7a4-d256acfb481f
250.0	200.0	m3f8cdb4f1-5c07-4c05-9ca4-a8fef75a1511
250.0	200.0	m359e98caa-fe05-4222-a0ec-e7ad928dd108
250.0	200.0	m3bf0548ad-ca54-489b-80b3-55099ad0c82b
250.0	200.0	m345d0f291-789c-4854-86ab-63aa90bd08cc
250.0	200.0	m3fde9aa8b-d31f-46d6-9e15-ddca9b14d307
249.0	187.0	m34cdb24be-f89b-4eab-9a4e-ffed27f82913
249.0	187.0	m3c30d7a25-cb7a-4a4b-a2a7-a2eafdced0bb
249.0	187.0	m35bea859d-86ea-4e39-aa0f-242eb8b24147
249.0	187.0	m3326c8741-9162-49c4-adfc-90e43b7b7d64
249.0	187.0	m36bccd07f-584c-4a20-a9a6-94a5993958eb
249.0	187.0	m37f5149b7-d282-46cf-b4bb-fc92072a3f21
249.0	187.0	m30e34444f-fcf5-44d0-9261-2cfd100a9eb6
249.0	187.0	m346b81501-189d-4de5-bc5c-479695e3b2d7
249.0	187.0	m3c4ba3558-7fe2-45ca-a4f8-c7e8c6f97658
249.0	187.0	m3292ebb14-8ff1-4c6e-95df-04ed4ea82ac5
249.0	187.0	m318aaf1f4-e656-4bca-85c7-0de7f3e3cde8
249.0	187.0	m31b3e0c73-5c92-4527-9cf6-66e1a8493ce0
249.0	187.0	m33c0306e5-e6be-466f-b6d6-7525f01d8647
249.0	187.0	m3776cc464-c4db-4639-8b89-44d1cccd645c
249.0	187.0	m3d5839fde-e724-4314-bd18-5cd7b62438a8
249.0	187.0	m3e391d935-a364-4767-b0ce-1326a53efd04
249.0	187.0	m353f2894d-f1ba-4637-b414-720e924abb17
249.0	187.0	m33912346a-5ecc-4d0e-a0b9-6e0151ba3f88
249.0	187.0	m3382b9d7f-7fa1-464b-bbdc-36d6d43e603c
249.0	187.0	m39ef7c6e1-15ed-47f9-a5ed-f972d89a1c3e
249.0	187.0	m3d47bb818-9c1e-4bd3-a6fd-84d1a4fde9dd
249.0	187.0	m30b76103b-8457-414c-92f4-0a6d85ac2154
249.0	187.0	m35d426a46-e34d-42ca-80d2-36a785481fd9
249.0	187.0	m33d2a5a69-4bdc-40dc-af12-78bfc9356b3c
249.0	187.0	m395e5f680-151b-4f6b-affb-5950dcc03cf1
249.0	187.0	m39429a238-4a6c-4e15-98be-a570008e7cf9
249.0	187.0	m3d4d2e83e-044e-41ff-be98-7d3bc25468c7
249.0	187.0	m33f2fae19-46c9-478a-806b-cb251927eace
249.0	187.0	m3faee62d3-e6c9-47ce-8006-acda029ea65c
249.0	187.0	m3b1380c8d-d1f0-4243-a938-b2c8824b2816
249.0	187.0	m3370ecbad-839e-4a10-adff-51e822e7263d
249.0	187.0	m3415688b6-5ac7-4c96-b900-26fc4d93b747
249.0	187.0	m3c8a89f0e-091b-436a-97ca-39df00516ca5
249.0	187.0	m31d33925f-3d0a-4f66-9eac-6a7f67254cda
249.0	187.0	m35cd3cbf0-8431-4968-838d-2e077ff3eefd
249.0	187.0	m34ac09be6-2a3d-4d73-9953-fa8cf9279372
249.0	187.0	m3c91e2b22-8452-4887-962d-e05be7ebd98a
249.0	187.0	m3228a90f3-fb88-4f8e-b6df-bd89cd708da4
249.0	187.0	m39b1dda4d-53b7-44d8-8a57-e3af33ba278b
250.0	200.0	m39f4055ba-349f-4f1a-9423-cd4e4afc289a
250.0	200.0	m3f8e8a749-a962-4090-90aa-424516d9ca58
250.0	200.0	m31f84413b-0d9b-48be-8f78-1b6a4df5021c
250.0	200.0	m36855b1f4-a39f-42d3-bb61-29780bf36401
250.0	200.0	m3eb922697-bf70-4b10-89ff-d38aff5e5743
250.0	200.0	m3933bdfb8-c30f-4862-8614-6468c129dc52
249.0	187.0	m381ec8138-842f-4430-b4d7-cb0c5717d5fd
249.0	187.0	m347f77335-8071-4cdc-bde4-34d6392225ec
249.0	187.0	m3be20bee5-0c1d-4c09-ab2b-fb9864431b8c
249.0	187.0	m305bd7bda-c536-4151-86e6-bac4f4ae56d1
249.0	187.0	m3cd3aee5f-6f18-48a7-a139-bf24a0740807
249.0	187.0	m391134175-a274-4081-83b8-2e85e49da920
249.0	187.0	m3f507de63-84f5-49b5-9489-ef0f50be43d6
249.0	187.0	m3afd6b56f-e270-4292-a476-5123e3e2a765
249.0	187.0	m364edeee9-47f3-4a05-afff-09f76323f76e
249.0	187.0	m3191b887f-70d1-402f-af5b-cb04a1c9149b
249.0	187.0	m3c0906648-7aa5-439d-9664-8181fad25751
249.0	187.0	m363c42922-d770-4482-9ce5-6eb8d54403e8
249.0	187.0	m3f71a1f06-a838-4bf7-a12a-46cdd92f1672
249.0	187.0	m3ec11318b-1714-445a-8a0b-30814f23ea05
249.0	187.0	m3d7de5428-2d61-47b8-aa08-d495bb2b9638
249.0	187.0	m35fc065cf-e590-4832-b508-0c97d022299e
249.0	187.0	m35f1db2aa-259e-4781-a391-904c888af4fb
249.0	187.0	m337717369-a8df-4879-998e-c00bacdcc2a2
249.0	187.0	m3ec535f7c-62c0-44e8-ab9f-a838fa2b9692
249.0	187.0	m368f630bf-f4e6-4b59-9ed4-bb29299b30ff
249.0	187.0	m32a92414b-aa04-4ea1-b1ce-402ba363001b
250.0	166.0	m330c66a66-a457-4a72-84b8-e11e2831306b
248.0	250.0	m3bb9aea7d-f7bb-4786-96a5-199acb54c479
250.0	185.0	m3a9a5e6b6-663a-4dd7-91f4-c7e1361f801d
247.0	250.0	m3e4f0f08b-121b-4261-ac99-81c6102beb51
250.0	245.0	m359890516-d02f-47c7-9a79-776e70ce4355
250.0	161.0	m3799a59f8-5aa6-47ec-af50-89565c52d0cd
250.0	243.0	m39155764e-a694-437c-91d3-e49c6b50801d
250.0	238.0	m33b43dddc-4c4f-40bf-8b89-b256fdd04290
250.0	149.0	m3d243eab1-fc98-4690-9fac-603339b4c4d6
250.0	234.0	m3e7a768ca-7a24-4d8f-a1be-d959980a80b9
250.0	228.0	m3ee0c9d11-f902-4ba1-a95a-f8d20d99d057
250.0	206.0	m34822c992-8113-41ef-888f-0fc3140f11ef
250.0	226.0	m36c397a15-59ba-4905-a8dd-3724ba1c9f3b
250.0	234.0	m31fff1955-dcfd-4f0a-a0bc-0dcec9d56407
250.0	191.0	m389c34b9f-9772-4b5f-8eeb-7f695d730b7c
250.0	229.0	m318b6e5b8-60bb-41b1-a9ff-fb1aca121032
250.0	243.0	m35a9bf6b0-8750-4e46-82bd-e590ec1745ca
250.0	173.0	m377c83694-8619-4a45-a67a-305729993388
250.0	246.0	m32a57d1c2-8ce4-41a2-99bd-26c885a88259
250.0	230.0	m3d1a453f1-ba17-4177-88e1-115851de6296
250.0	190.0	m30f92af1a-d3dc-47ad-92f3-eaab75e77224
250.0	230.0	m3778ac067-750d-46ca-a2c7-55bdd40389b9
250.0	158.0	m37f3a5474-f7e6-4b37-a6dc-7f9613c068a5
250.0	168.0	m33cc8b44a-f7a4-4130-ae69-39d348bc5650
250.0	174.0	m34792cbe3-e03b-45b6-9f2f-b9eda2791ce7
250.0	185.0	m37982b51c-d318-42c2-b050-4b26db4b1207
250.0	154.0	m3618bd8f3-0eea-4186-8698-4f76063b2d7f
249.0	117.0	m39b3d0316-232f-4d8b-a50c-7dca14928810
250.0	152.0	m35b482e83-6513-4379-8319-00d5095ee08d
250.0	143.0	m3fa18166a-6893-403c-8c25-9c69ff29c559
250.0	175.0	m3a06c751a-3e86-406e-a376-ce0f05bad219
250.0	125.0	m327a07c1e-23b7-43c2-a16d-5866df9c1c29
249.0	106.0	m30fb396a0-ee0f-45a6-ab93-6dd9f4c6cac9
249.0	116.0	m3fb3fba98-682f-4c38-a4b6-667d98b5416d
250.0	193.0	m3348acba6-692a-47ac-b993-3ffcd1fd622a
250.0	183.0	m36831f06e-fd5a-4f83-9f02-2b2d6d16e220
250.0	178.0	m3a291de9e-4b2d-4033-8610-daeaea0a5f78
249.0	114.0	m3bb22b561-202f-43b4-9bdf-0f8dbbfb9112
250.0	165.0	m3114887ee-c03d-4c24-8150-6936531f69e1
249.0	158.0	m3af95be28-6373-4514-81bd-d923f62bb3e6
249.0	163.0	m3fb0e9074-cc75-483a-8484-c6fd099c18bf
250.0	147.0	m375739f16-c930-4d02-83a6-4ea8ef78eb7c
250.0	139.0	m3265d3626-7a89-433a-a0bc-058c23e8979f
250.0	153.0	m393540872-7eaa-434e-a0db-22ec4e910469
250.0	98.0	m3a11c2526-895f-4e08-89c0-21773eb86ba4
250.0	156.0	m37c6ba2e6-fede-4e49-b3d6-4e0b1ee4de7d
250.0	126.0	m3b6fe9f87-f9a3-4162-81c3-3d1441ee6071
250.0	134.0	m34d2ffafb-c108-468c-a688-61193662ec26
250.0	189.0	m3eb16c199-8511-4ad3-abbd-cf174601798e
249.0	185.0	m3dd569c8a-9a80-4b0c-a06e-690e1b7cc70e
250.0	167.0	m34582ed74-6cb4-4942-a2af-7e3a9749de71
249.0	200.0	m3b916195f-83a2-4c67-9d52-a551ea3a10e3
250.0	250.0	m305440a4a-e350-41fa-a18b-f82ff12114e6
250.0	214.0	m330712d2f-6dc2-4ddd-b82d-1d9d9d656f22
249.0	191.0	m3475decdc-88c6-484f-8110-fa362b28e9fd
250.0	199.0	m3d7e3d7e7-e4bb-42a6-8461-7e3887e6e7e4
250.0	204.0	m3bc0670e1-d2d4-4adc-8ed7-718139caa7ee
250.0	165.0	m3fe3bc8bd-0bc6-48b9-936e-ba66b600cb40
250.0	161.0	m314d2106e-8016-4481-bbce-5655af9d8320
250.0	248.0	m3709be893-5717-46e6-af36-a800882221c3
250.0	199.0	m38cee7be5-9c17-47e8-9440-ca002ded19cd
250.0	112.0	m3113f8dc6-12ed-482c-8c00-ee4332f6baab
250.0	198.0	m3ab17149b-251d-4a1b-95ba-cf6ab0f2d9c4
250.0	189.0	m37f2d96b4-3df1-4936-ac01-6ad7dbf2387e
250.0	142.0	m34d45e7cb-8e38-4df3-a9f0-2b0088e98df5
250.0	186.0	m3283e276f-b2ec-4a59-93c0-40938e8695ca
250.0	198.0	m34026d9eb-7cf7-4ff2-8b3b-774ed8f06a3c
249.0	150.0	m3b59255a1-60d6-4bd7-94cd-bc6e93adda6a
250.0	194.0	m3dcd7a35f-4ac5-4911-84bc-41d3b809a1c0
250.0	134.0	m3d5529fcd-d6db-4f33-a83d-67b42f2bf55a
249.0	143.0	m35ee5b44b-a556-453d-8cdb-9c9ce1ded0e8
250.0	168.0	m35390ec24-e861-4e60-a3cb-079f707d21a4
250.0	158.0	m343828bc6-439d-488a-856c-5b83f948f0e1
